id,description
T-18/90,"Judgment of 7 May 1991, Jongen / Commission (T-18/90, ECR 1991 p. II-187) ECLI:EU:T:1991:21"
T-19/90,"Judgment of 11 July 1991, Von Hoessle / Court of Auditors (T-19/90, ECR 1991 p. II-615) ECLI:EU:T:1991:43"
T-20/90,"Removed from the register on 4 February 1992, Eiselt / Commission (T-20/90) ECLI:EU:T:1992:9"
T-21/90,"Judgment of 27 November 1991, Generlich / Commission (T-21/90, ECR 1991 p. II-1323) ECLI:EU:T:1991:62"
T-22/90,"Removed from the register on 1 April 1992, Brambilla / Commission (T-22/90) ECLI:EU:T:1992:52"
T-23/90 R,"Order of 21 May 1990, Peugeot / Commission (T-23/90 R, ECR 1990 p. II-195) ECLI:EU:T:1990:31"
T-23/90,"Judgment of 12 July 1991, Peugeot / Commission (T-23/90, ECR 1991 p. II-653) ECLI:EU:T:1991:45APPEAL :  C-229/91"
T-23/90 (92),"Order of 11 July 1995, Peugeot / Commission (T-23/90 (92) and T-9/92 (92), ECR 1995 p. II-2057) ECLI:EU:T:1995:132"
T-24/90,"Judgment of 18 September 1992, Automec / Commission (T-24/90, ECR 1992 p. II-2223)          (SVXIII/II-61 FIXIII/II-65) ECLI:EU:T:1992:97"
T-25/90,"Judgment of 30 January 1992, SchÃ¶nherr / ESC (T-25/90, ECR 1992 p. II-63) ECLI:EU:T:1992:8"
T-26/90,"Judgment of 5 June 1992, Finsider / Commission (T-26/90, ECR 1992 p. II-1789) ECLI:EU:T:1992:68APPEAL :  C-320/92"
T-27/90,"Judgment of 24 January 1991, Latham / Commission (T-27/90, ECR 1991 p. II-35) ECLI:EU:T:1991:5"
T-28/90,"Judgment of 18 September 1992, Asia Motor France and others / Commission (T-28/90, ECR 1992 p. II-2285) ECLI:EU:T:1992:98"
T-29/90,"Removed from the register on 30 June 1992, Quantel / Commission (T-29/90 and T-36/90) ECLI:EU:T:1992:75"
T-30/90,"Judgment of 14 May 1991, Zoder / Parliament (T-30/90, ECR 1991 p. II-207) ECLI:EU:T:1991:24"
T-31/90,"Boessen / ESC (T-31/90) , see Case  T-10/90"
T-32/90,"Removed from the register on 6 February 1991, OEC Nederland / Commission (T-32/90) ECLI:EU:T:1991:7"
T-33/90,"Judgment of 6 November 1991, Von Bonkewitz-Lindner / Parliament (T-33/90, ECR 1991 p. II-1251) ECLI:EU:T:1991:59"
T-34/90,"Removed from the register on 13 November 1990, Cusack / Commission (T-34/90) ECLI:EU:T:1990:68"
T-35/90,"Removed from the register on 7 May 1991, Zamaron / Commission (T-35/90) ECLI:EU:T:1991:22"
T-36/90,"Quantel / Commission (T-36/90) , see Case  T-29/90"
T-37/90,"Removed from the register on 22 January 1992, Alimonaki / Parliament (T-37/90) ECLI:EU:T:1992:4"
T-38/90,"Removed from the register on 13 December 1990, Andersen and others/ Court of Justice (T-38/90) ECLI:EU:T:1990:87"
T-39/90 R,"Order of 21 November 1990, SEP / Commission (T-39/90 R, ECR 1990 p. II-649) ECLI:EU:T:1990:70APPEALS :  C-372/90 C-22/91"
T-39/90,"Judgment of 12 December 1991, SEP / Commission (T-39/90, ECR 1991 p. II-1497) ECLI:EU:T:1991:71APPEAL :  C-36/92"
T-40/90,"Removed from the register on 28 November 1991, Baratti / Commission (T-40/90) ECLI:EU:T:1991:64"
T-41/90,"Judgment of 25 February 1992, Barassi / Commission (T-41/90, ECR 1992 p. II-159) ECLI:EU:T:1992:18"
T-42/90,"Judgment of 25 February 1992, Bertelli / Commission (T-42/90, ECR 1992 p. II-181) ECLI:EU:T:1992:19"
T-43/90,"Judgment of 18 December 1992, DÃ­az GarcÃ­a / Parliament (T-43/90, ECR 1992 p. II-2619) ECLI:EU:T:1992:120"
T-44/90,"Judgment of 24 January 1992, La Cinq / Commission (T-44/90, ECR 1992 p. II-1) ECLI:EU:T:1992:5APPEAL :  C-98/92"
T-45/90 R,"Order of 23 November 1990, Speybrouck / Parliament (T-45/90 R, ECR 1990 p. II-705) ECLI:EU:T:1990:74"
T-45/90,"Judgment of 28 January 1992, Speybrouck / Parliament (T-45/90, ECR 1992 p. II-33) ECLI:EU:T:1992:7"
T-46/90,"Judgment of 30 June 1993, Devillez and others / Parliament (T-46/90, ECR 1993 p. II-699) ECLI:EU:T:1993:54"
T-47/90,"Order of 4 July 1991, Herremans / Commission (T-47/90, ECR 1991 p. II-467) ECLI:EU:T:1991:34"
T-48/90,"Judgment of 1 July 1993, Giordani / Commission (T-48/90, ECR 1993 p. II-721) ECLI:EU:T:1993:55"
T-49/90,"Removed from the register on 7 March 1991, Calcinaghi / Commission (T-49/90) ECLI:EU:T:1991:14"
T-50/90,"Removed from the register on 8 July 1991, White / Commission (T-50/90) ECLI:EU:T:1991:35"
T-51/90,"Judgment of 28 February 1992, Moretti / Commission (T-51/90, ECR 1992 p. II-487) ECLI:EU:T:1992:30"
T-52/90,"Judgment of 12 February 1992, Volger / Parliament (T-52/90, ECR 1992 p. II-121) ECLI:EU:T:1992:12APPEAL :  C-115/92"
T-53/90,"Removed from the register on 8 November 1994, Hoogovens Groep / Commission (T-53/90) ECLI:EU:T:1994:266"
T-54/90,"Judgment of 25 September 1991, Lacroix / Commission (T-54/90, ECR 1991 p. II-749) ECLI:EU:T:1991:51"
T-55/90,"Removed from the register on 8 July 1991, White e a / Commission (T-55/90) ECLI:EU:T:1991:36"
T-1/91,"Judgment of 16 July 1992, Della Pietra / Commission (T-1/91, ECR 1992 p. II-2145) ECLI:EU:T:1992:91"
T-2/91,"Order of 21 March 1991, Matthys / Commission (T-2/91, unpublished) ECLI:EU:T:1991:18"
T-3/91,"Removed from the register on 22 April 1991, Nijssen / Commission (T-3/91) ECLI:EU:T:1991:20"
T-4/91,"Removed from the register on 26 March 1992, Toller / Commission (T-4/91) ECLI:EU:T:1992:49"
T-5/91,"Removed from the register on 7 May 1991, A.O. / Parliament (T-5/91) ECLI:EU:T:1991:23"
T-6/91,"Judgment of 12 February 1992, Pfloeschner / Commission (T-6/91, ECR 1992 p. II-141) ECLI:EU:T:1992:13"
T-7/91,"Judgment of 1 October 1992, Schavoir / Council (T-7/91, ECR 1992 p. II-2307) ECLI:EU:T:1992:100"
T-8/91,"Removed from the register on 2 July 1992, Engelhardt / Parliament (T-8/91) ECLI:EU:T:1992:80"
T-9/91,"Removed from the register on 30 May 1991, Berera / Commission (T-9/91) ECLI:EU:T:1991:26"
T-10/91 R,"Order of 11 March 1991, Bodson / Parliament (T-10/91 R, ECR 1991 p. II-133) ECLI:EU:T:1991:15"
T-10/91,"Removed from the register on 19 February 1992, Bodson / Parliament (T-10/91) ECLI:EU:T:1992:14"
T-11/91,"Judgment of 25 February 1992, Schloh / Council (T-11/91, ECR 1992 p. II-203) ECLI:EU:T:1992:20"
T-12/91,"Removed from the register on 10 July 1991, Keegan / Commission (T-12/91) ECLI:EU:T:1991:42"
T-13/91 R,"Order of 15 April 1991, Harrison / Commission (T-13/91 R, ECR 1991 p. II-179) ECLI:EU:T:1991:19"
T-13/91,"Removed from the register on 18 June 1991, Harrison / Commission (T-13/91) ECLI:EU:T:1991:30"
T-14/91,"Order of 7 June 1991, Weyrich / Commission (T-14/91, ECR 1991 p. II-235) ECLI:EU:T:1991:28"
T-15/91,"Judgment of 10 April 1992, Bollendorf / Parliament (T-15/91, ECR 1992 p. II-1679) ECLI:EU:T:1992:58"
T-16/91,"Judgment of 18 November 1992, Rendo and others / Commission (T-16/91, ECR 1992 p. II-2417) ECLI:EU:T:1992:109APPEAL :  C-19/93"
T-16/91 RV,"Judgment of 12 December 1996, Rendo and others / Commission (T-16/91 RV, ECR 1996 p. II-1827) ECLI:EU:T:1996:189"
T-17/91,"Removed from the register on 30 May 1991, Hottat / Commission (T-17/91) ECLI:EU:T:1991:27"
T-18/91,"Judgment of 8 April 1992, Costacurta Gelabert / Commission (T-18/91, ECR 1992 p. II-1655) ECLI:EU:T:1992:56"
T-19/91 R,"Order of 7 June 1991, Vichy / Commission (T-19/91 R, ECR 1991 p. II-265) ECLI:EU:T:1991:29"
T-19/91,"Judgment of 27 February 1992, Vichy / Commission (T-19/91, ECR 1992 p. II-415) ECLI:EU:T:1992:28"
T-20/91,"Judgment of 17 December 1992, Holtbecker / Commission (T-20/91, ECR 1992 p. II-2599) ECLI:EU:T:1992:119"
T-21/91,"Removed from the register on 19 March 1992, Scheuer / Commission (T-21/91) ECLI:EU:T:1992:44"
T-22/91,"Judgment of 11 February 1993, Raiola-Denti and others / Council (T-22/91, ECR 1993 p. II-69) ECLI:EU:T:1993:10"
T-22/91 INT,"Order of 14 July 1993, Raiola-Denti and others / Council (T-22/91 INT, ECR 1993 p. II-817) ECLI:EU:T:1993:64"
T-23/91,"Judgment of 21 October 1992, Maurissen / Court of Auditors (T-23/91, ECR 1992 p. II-2377) ECLI:EU:T:1992:106"
T-24/91,"Judgment of 30 June 1992, GÃ³mez GonzÃ¡lez and others / Council (T-24/91, ECR 1992 p. II-1881) ECLI:EU:T:1992:76"
T-25/91,"Judgment of 30 June 1992, Arto HijÃ³s / Council (T-25/91, ECR 1992 p. II-1907) ECLI:EU:T:1992:77"
T-26/91,"Judgment of 1 April 1992, Kupka-Floridi / ESC (T-26/91, ECR 1992 p. II-1615) ECLI:EU:T:1992:53APPEAL :  C-244/92"
T-27/91,"Removed from the register on 20 October 1992, SOFACAR / Commission (T-27/91) ECLI:EU:T:1992:105"
T-28/91,"Blieschies and others / Commission (T-28/91) , see Case  T-17/90"
T-29/91,"Order of 6 February 1992, Castelletti and others / Commission (T-29/91, ECR 1992 p. II-77) ECLI:EU:T:1992:10"
T-30/91,"Judgment of 29 June 1995, Solvay / Commission (T-30/91, ECR 1995 p. II-1775) ECLI:EU:T:1995:115"
T-31/91,"Judgment of 29 June 1995, Solvay / Commission (T-31/91, ECR 1995 p. II-1821, Summ.pub.) ECLI:EU:T:1995:116APPEAL :  C-287/95"
T-32/91,"Judgment of 29 June 1995, Solvay / Commission (T-32/91, ECR 1995 p. II-1825) ECLI:EU:T:1995:117APPEAL :  C-288/95"
T-33/91,"Judgment of 10 December 1992, Williams / Court of Auditors (T-33/91, ECR 1992 p. II-2499) ECLI:EU:T:1992:114"
T-34/91,"Order of 11 May 1992, Whitehead / Commission (T-34/91, ECR 1992 p. II-1723) ECLI:EU:T:1992:64"
T-35/91,"Order of 28 November 1991, Eurosport / Commission (T-35/91, ECR 1991 p. II-1359) ECLI:EU:T:1991:65"
T-35/91,"Removed from the register on 22 June 1993, Eurosport / Commission (T-35/91) ECLI:EU:T:1993:49"
T-36/91,"Judgment of 29 June 1995, ICI / Commission (T-36/91, ECR 1995 p. II-1847) ECLI:EU:T:1995:118"
T-36/91 DEP,"Order of 6 September 2004, ICI / Commission (T-36/91 DEP and T-37/91 DEP., unpublished) ECLI:EU:T:2004:253"
T-37/91,"Judgment of 29 June 1995, ICI / Commission (T-37/91, ECR 1995 p. II-1901) ECLI:EU:T:1995:119APPEAL :  C-286/95"
T-37/91 DEP,"ICI / Commission (T-37/91 DEP) , see Case  T-36/91 DEP"
T-38/91,"Order of 1 October 1991, Coussios / Commission (T-38/91, ECR 1991 p. II-763) ECLI:EU:T:1991:52"
T-39/91,"Order of 25 February 1992, Herrmann / Cedefop (T-39/91, ECR 1992 p. II-233) ECLI:EU:T:1992:21"
T-40/91,"Judgment of 10 April 1992, Ventura / Parliament (T-40/91, ECR 1992 p. II-1697) ECLI:EU:T:1992:59"
T-41/91,"Order of 5 May 1992, Marie-JosÃ©e Denuit (T-41/91, unpublished) ECLI:EU:T:1992:62"
T-42/91,"Order of 21 June 1991, PTT Nederland and others / Commission (T-42/91, ECR 1991 p. II-273) ECLI:EU:T:1991:31"
T-43/91,"Judgment of 17 March 1994, Hoyer / Commission (T-43/91, ECR-SC 1994 p. I-A-91, II-297) ECLI:EU:T:1994:29"
T-43/91 (92),"Order of 19 June 1995, Hoyer and Smets / Commission (T-43/91 (92), T-44/91 (92), T-51/91 (92) and T-52/91 (92), ECR-SC 1995 p. I-A-151, II-475) ECLI:EU:T:1995:106"
T-44/91,"Judgment of 17 March 1994, Smets / Commission (T-44/91, ECR-SC 1994 p. I-A-97, II-319) ECLI:EU:T:1994:30"
T-44/91(92),"Smets / Commission (T-44/91(92)) , see Case  T-43/91 (92)"
T-45/91,"Judgment of 18 February 1993, Mc Avoy / Parliament (T-45/91, ECR 1993 p. II-83) ECLI:EU:T:1993:11"
T-46/91,"Removed from the register on 12 March 1992, Angerer / Commission (T-46/91) ECLI:EU:T:1992:41"
T-47/91,"Judgment of 15 December 1992, Auzat / Commission (T-47/91, ECR 1992 p. II-2535) ECLI:EU:T:1992:116"
T-48/91,"Order of 9 July 1991, Minic / Court of Auditors (T-48/91, ECR 1991 p. II-479) ECLI:EU:T:1991:37"
T-49/91,"Judgment of 18 June 1992, Turner / Commission (T-49/91, ECR 1992 p. II-1855) ECLI:EU:T:1992:72"
T-50/91,"Judgment of 9 October 1992, De Persio / Commission (T-50/91, ECR 1992 p. II-2365) ECLI:EU:T:1992:104"
T-51/91 R,"Order of 1 August 1991, Hoyer / Commission (T-51/91 R, ECR 1991 p. II-679) ECLI:EU:T:1991:46"
T-51/91,"Judgment of 17 March 1994, Hoyer / Commission (T-51/91, ECR-SC 1994 p. I-A-103, II-341) ECLI:EU:T:1994:31"
T-51/91 (92),"Hoyer / Commission (T-51/91 (92)) , see Case  T-43/91 (92)"
T-52/91 R,"Order of 1 August 1991, Smets / Commission (T-52/91 R, ECR 1991 p. II-689) ECLI:EU:T:1991:47"
T-52/91,"Judgment of 17 March 1994, Smets / Commission (T-52/91, ECR-SC 1994 p. I-A-107, II-353) ECLI:EU:T:1994:32"
T-52/91 (92),"Smets / Commission (T-52/91 (92)) , see Case  T-43/91 (92)"
T-53/91,"Judgment of 10 July 1992, Mergen / Commission (T-53/91, ECR 1992 p. II-2041) ECLI:EU:T:1992:86"
T-54/91,"Judgment of 21 May 1992, Almeida Antunes / Parliament (T-54/91, ECR 1992 p. II-1739) ECLI:EU:T:1992:65"
T-55/91,"Judgment of 21 May 1992, Fascilla / Parliament (T-55/91, ECR 1992 p. II-1757) ECLI:EU:T:1992:66"
T-56/91,"Removed from the register on 30 April 1992, Speybrouck / Parliament (T-56/91) ECLI:EU:T:1992:60"
T-57/91,"Judgment of 24 September 1996, Naloo / Commission (T-57/91, ECR 1996 p. II-1019) ECLI:EU:T:1996:125"
T-58/91,"Judgment of 3 March 1993, Booss and Fischer / Commission (T-58/91, ECR 1993 p. II-147) ECLI:EU:T:1993:15"
T-59/91,"Judgment of 10 July 1992, Eppe / Commission (T-59/91 and T-79/91, ECR 1992 p. II-2061) ECLI:EU:T:1992:87APPEAL :  C-354/92"
T-60/91,"Order of 10 December 1991, C / Commission (T-60/91, ECR 1991 p. II-1395) ECLI:EU:T:1991:68"
T-61/91,"Removed from the register on 9 April 1992, Mencarelli / Commission (T-61/91) ECLI:EU:T:1992:57"
T-62/91,"Removed from the register on 2 July 1992, Engelhardt / Parliament (T-62/91) ECLI:EU:T:1992:81"
T-63/91,"Judgment of 10 July 1992, Benzler / Commission (T-63/91, ECR 1992 p. II-2095) ECLI:EU:T:1992:88"
T-64/91,"Order of 25 February 1992, Marcato / Commission (T-64/91, ECR 1992 p. II-243) ECLI:EU:T:1992:22"
T-65/91,"Judgment of 12 January 1994, White / Commission (T-65/91, ECR-SC 1994 p. I-A-9, II-23) ECLI:EU:T:1994:3"
T-66/91,"Judgment of 10 July 1992, Pasetti Bombardella / Parliament (T-66/91, ECR 1992 p. II-2111) ECLI:EU:T:1992:89"
T-67/91,"Order of 25 February 1992, Torre / Commission (T-67/91, ECR 1992 p. II-261) ECLI:EU:T:1992:23"
T-68/91,"Judgment of 10 July 1992, Barbi / Commission (T-68/91, ECR 1992 p. II-2127) ECLI:EU:T:1992:90"
T-69/91,"Judgment of 3 March 1993, Peroulakis / Commission (T-69/91, ECR 1993 p. II-185) ECLI:EU:T:1993:16"
T-70/91,"Judgment of 1 October 1992, Moretto / Commission (T-70/91, ECR 1992 p. II-2321) ECLI:EU:T:1992:101"
T-71/91,"Removed from the register on 9 July 1992, Cordoano / ESC (T-71/91) ECLI:EU:T:1992:85"
T-72/91,"Order of 22 May 1992, Moat / Commission (T-72/91, ECR 1992 p. II-1771) ECLI:EU:T:1992:67APPEAL :  C-318/92"
T-73/91,"Order of 12 March 1992, Gavilan / Parliament (T-73/91, ECR 1992 p. II-1555) ECLI:EU:T:1992:42"
T-74/91,"Order of 6 April 1992, Tancredi / Parliament (T-74/91, ECR 1992 p. II-1645) ECLI:EU:T:1992:55"
T-75/91,"Judgment of 15 December 1992, Scaramuzza / Commission (T-75/91, ECR 1992 p. II-2557) ECLI:EU:T:1992:117APPEAL :  C-76/93"
T-76/91,"Removed from the register on 24 February 1992, H / Commission (T-76/91) ECLI:EU:T:1992:16"
T-77/91 R,"Order of 22 November 1991, Hochbaum / Commission (T-77/91 R, ECR 1991 p. II-1285) ECLI:EU:T:1991:60"
T-77/91,"Removed from the register on 3 April 1992, Hochbaum / Commission (T-77/91) ECLI:EU:T:1992:54"
T-78/91,"Order of 4 December 1991, Moat and TAO/AFI / Commission (T-78/91, ECR 1991 p. II-1387) ECLI:EU:T:1991:67APPEAL :  C-32/92"
T-79/91,"Eppe / Commission (T-79/91) , see Case  T-59/91"
T-80/91,"Judgment of 19 November 1992, Campogrande / Commission (T-80/91, ECR 1992 p. II-2459) ECLI:EU:T:1992:110APPEAL :  C-22/93"
T-81/91,"Order of 9 June 1992, Feltz / Parliament (T-81/91, ECR 1992 p. II-1827) ECLI:EU:T:1992:69"
T-82/91,"Judgment of 9 February 1994, Latham / Commission (T-82/91, ECR-SC 1994 p. I-A-15, II-61) ECLI:EU:T:1994:14"
T-83/91,"Judgment of 6 October 1994, Tetra Pak / Commission (T-83/91, ECR 1994 p. II-755)          (SVXVI/II-1 FIXVI/II-1) ECLI:EU:T:1994:246APPEAL :  C-333/94"
T-84/91,"Order of 12 March 1992, Meskens / Parliament (T-84/91, ECR 1992 p. II-1565) ECLI:EU:T:1992:43"
T-84/91,"Judgment of 8 October 1992, Meskens / Parliament (T-84/91, ECR 1992 p. II-2335) ECLI:EU:T:1992:103APPEAL :  C-412/92"
T-84/91,"Order of 5 July 1993, Meskens / Parliament (T-84/91, ECR 1993 p. II-757) ECLI:EU:T:1993:57"
T-85/91,"Judgment of 18 December 1992, Khouri / Commission (T-85/91, ECR 1992 p. II-2637) ECLI:EU:T:1992:121"
T-86/91,"Judgment of 29 January 1993, Wery / Parliament (T-86/91, ECR 1993 p. II-45) ECLI:EU:T:1993:7"
T-87/91,"Judgment of 11 March 1993, Boessen / ESC (T-87/91, ECR 1993 p. II-235) ECLI:EU:T:1993:19APPEAL :  C-275/93"
T-88/91,"Judgment of 14 January 1993, F / Commission (T-88/91, ECR 1993 p. II-13) ECLI:EU:T:1993:2"
T-89/91,"Judgment of 25 November 1993, X / Commission (T-89/91, T-21/92 and T-89/92, ECR 1993 p. II-1235) ECLI:EU:T:1993:102APPEAL :  C-26/94"
T-90/91,"Judgment of 26 January 1995, de Compte / Parliament (T-90/91 and T-62/92, ECR-SC 1995 p. I-A-1, II-1) ECLI:EU:T:1995:13APPEAL :  C-90/95"
T-91/91,"Removed from the register on 12 March 1993, Aubineau / Commission (T-91/91) ECLI:EU:T:1993:20"
T-92/91,"Judgment of 24 June 1993, Henrichs / Commission (T-92/91, ECR 1993 p. II-611) ECLI:EU:T:1993:50APPEAL :  C-396/93"
T-1/92,"Judgment of 18 February 1993, Tallarico / Parliament (T-1/92, ECR 1993 p. II-107) ECLI:EU:T:1993:12"
T-2/92,"Order of 29 March 1993, Rendo and others / Commission (T-2/92, unpublished) ECLI:EU:T:1993:28"
T-3/92,"Judgment of 9 February 1994, Latham / Commission (T-3/92, ECR-SC 1994 p. I-A-23, II-83) ECLI:EU:T:1994:15"
T-4/92,"Judgment of 30 March 1993, Vardakas / Commission (T-4/92, ECR 1993 p. II-357) ECLI:EU:T:1993:29"
T-5/92,"Judgment of 21 April 1993, Tallarico / Parliament (T-5/92, ECR 1993 p. II-477) ECLI:EU:T:1993:37"
T-6/92,"Judgment of 26 October 1993, Reinarz / Commission (T-6/92 and T-52/92, ECR 1993 p. II-1047) ECLI:EU:T:1993:89"
T-7/92,"Judgment of 29 June 1993, Asia Motor France and others / Commission (T-7/92, ECR 1993 p. II-669)          (SVXIV/II-81 FIXIV/II-85) ECLI:EU:T:1993:52"
T-8/92,"Order of 18 December 1992, Di Rocco / ESC (T-8/92, ECR 1992 p. II-2653) ECLI:EU:T:1992:122"
T-9/92,"Judgment of 22 April 1993, Peugeot / Commission (T-9/92, ECR 1993 p. II-493)          (SVXIV/II-53 FIXIV/II-57) ECLI:EU:T:1993:38APPEAL :  C-322/93"
T-10/92 R,"Order of 23 March 1992, Cimenteries CBR and others / Commission (T-10/92 R, T-11/92 R, T-12/92 R, T-14/92 R and T-15/92 R, ECR 1992 p. II-1571) ECLI:EU:T:1992:45"
T-10/92,"Judgment of 18 December 1992, Cimenteries CBR and others / Commission (T-10/92, T-11/92, T-12/92 and T-15/92, ECR 1992 p. II-2667)          (SVXIII/II-97 FIXIII/II-99) ECLI:EU:T:1992:123"
T-11/92,"Blue Circle Industries / Commission (T-11/92) , see Case  T-10/92"
T-11/92 R,"Blue Circle Industries / Commission (T-11/92 R) , see Case  T-10/92"
T-12/92,"SNFCC / Commission (T-12/92) , see Case  T-10/92"
T-12/92 R,"SNFCC / Commission (T-12/92 R) , see Case  T-10/92"
T-13/92,"Judgment of 17 March 1993, Moat / Commission (T-13/92, ECR 1993 p. II-287) ECLI:EU:T:1993:22"
T-14/92,"Removed from the register on 11 September 1992, ENCI and others / Commission (T-14/92) ECLI:EU:T:1992:93"
T-14/92 R,"ENCI and others / Commission (T-14/92 R) , see Case  T-10/92"
T-15/92,"FIC / Commission (T-15/92) , see Case  T-10/92"
T-15/92 R,"FIC / Commission (T-15/92 R) , see Case  T-10/92"
T-16/92,"Removed from the register on 8 July 1992, Oliemans / Commission (T-16/92) ECLI:EU:T:1992:83"
T-17/92,"Blieschies and others / Commission (T-17/92) , see Case  T-17/90"
T-18/92,"Judgment of 23 February 1994, Coussios / Commission (T-18/92 and T-68/92, ECR-SC 1994 p. I-A-47, II-171) ECLI:EU:T:1994:19APPEAL :  C-119/94"
T-19/92,"Judgment of 12 December 1996, Leclerc / Commission (T-19/92, ECR 1996 p. II-1851) ECLI:EU:T:1996:190"
T-20/92,"Judgment of 13 July 1993, Moat / Commission (T-20/92, ECR 1993 p. II-799) ECLI:EU:T:1993:63"
T-21/92,"X / Commission (T-21/92) , see Case  T-89/91"
T-22/92,"Judgment of 26 October 1993, WeiÃenfels / Parliament (T-22/92, ECR 1993 p. II-1095) ECLI:EU:T:1993:90"
T-23/92,"Removed from the register on 28 September 1992, Tosti di Cremoni / Commission (T-23/92) ECLI:EU:T:1992:99"
T-24/92 R,"Order of 8 May 1992, Langnese-Iglo and SchÃ¶ller Lebensmittel / Commission (T-24/92 R and T-28/92 R, ECR 1992 p. II-1713) ECLI:EU:T:1992:63"
T-24/92 R,"Order of 16 June 1992, Langnese-Iglo and SchÃ¶ller Lebensmittel / Commission (T-24/92 R and T-28/92 R, ECR 1992 p. II-1839) ECLI:EU:T:1992:71"
T-24/92,"Removed from the register on 1 April 1993, Langnese-Iglo / Commission (T-24/92) ECLI:EU:T:1993:32"
T-25/92,"Judgment of 3 March 1993, Vela Palacios / ESC (T-25/92, ECR 1993 p. II-201) ECLI:EU:T:1993:17"
T-26/92,"Removed from the register on 1 July 1992, Zaoui / Council (T-26/92) ECLI:EU:T:1992:78"
T-27/92,"Judgment of 15 July 1993, Camera-Lampitelli and others / Commission (T-27/92, ECR 1993 p. II-873) ECLI:EU:T:1993:70"
T-28/92,"Removed from the register on 1 April 1993, SchÃ¶ller Lebensmittel / Commission (T-28/92) ECLI:EU:T:1993:33"
T-28/92 R,"SchÃ¶ller Lebensmittel / Commission (T-28/92 R) , see Case  T-24/92 R"
T-29/92 R,"Order of 16 July 1992, SPO and others / Commission (T-29/92 R, ECR 1992 p. II-2161) ECLI:EU:T:1992:92APPEAL :  C-369/92"
T-29/92,"Order of 12 January 1993, SPO and others / Commission (T-29/92, ECR 1993 p. II-1) ECLI:EU:T:1993:1"
T-29/92,"Judgment of 21 February 1995, SPO and others / Commission (T-29/92, ECR 1995 p. II-289) ECLI:EU:T:1995:34APPEAL :  C-137/95"
T-30/92,"Judgment of 30 March 1993, Klinke / Court of Justice (T-30/92, ECR 1993 p. II-375) ECLI:EU:T:1993:30APPEAL :  C-298/93"
T-31/92,"Removed from the register on 15 September 1992, Wattiau / Parliament (T-31/92) ECLI:EU:T:1992:94"
T-32/92,"Judgment of 6 July 1993, Rasmussen / Commission (T-32/92, ECR 1993 p. II-765) ECLI:EU:T:1993:59APPEAL :  C-398/93"
T-33/92,"Removed from the register on 25 November 1992, Barlier and others / Parliament (T-33/92) ECLI:EU:T:1992:112"
